transaction_id,user_id,item_id
0723e3d2-3b15-4b21-ac72-836ebb74688f,dda63fb0-77a9-4d2a-a51b-808a992f8ae8,e824425c-3be5-4bf1-8a79-c6c70d149ec5
91b1d7c2-c662-4751-88d4-c8980104477b,d66cf0cd-26ff-4c3f-8466-ddd934895d23,f6c2b6f6-040e-4de0-a16f-f00de06c7119
24e3b7df-15f4-414e-b5d7-e03b1eebaa00,984a6ade-90e1-45d0-bf06-5eeb85a89024,5c1b0fb5-f0f9-45d2-9b9b-c94b4ea323ca
2b40f711-fc4d-4592-acb6-51c4658569eb,3b33fef4-727e-4beb-9f76-6dcb41cce025,86c8d999-8ec5-4298-af08-3eee47e7ef22
cbaab109-dc2e-4354-aa05-67cca305ff11,2410644b-02f6-4a9e-a6da-b251fba66d81,fa598d87-110a-4820-a9fb-0140bb09bebb
9a9e8529-e549-42fa-b8ae-9ba8e69957cf,886df9ac-efa2-4db7-ae05-c1efbd4a4d93,de304eaa-3d59-468d-80d7-915e22057e98
50097155-062f-40d3-8f02-137903e62175,9ed54687-ae8e-475c-a01e-43f72a4cedca,921039e9-2afb-4984-acd5-c14704b7ad14
ba6ed149-d4b4-4ad0-9e77-49176b15e453,d33d9e18-28aa-4e85-9202-c5c1361c230b,c308a4f0-b623-4779-9507-089885f83e8f
3c4cea9e-1e8f-4e1a-a7a9-a3d7fa4221df,7c526d66-069d-44db-b95f-d2c3f2dd434b,174755b0-ceb1-4cb3-a38e-1939cbad3ba3
5570d324-3865-4280-95f6-5544d4f5d98c,ff1161db-7a6c-45d9-97c7-17b83eca1b7d,30dcafa2-9616-4974-b063-d82fc505cad8
9102d45e-5e18-4824-992c-509549b25df0,c4d6d2d8-d275-4c07-ab3c-b01e9d5af069,89bbd3df-13c5-4ba6-b4e3-de1e09392101
dc04c9a8-4949-4ede-aee1-8173317c58a4,d04d4d8f-e515-4384-8698-cae4e2eefdea,aeefe80c-0606-4240-89bf-cf391d71be74
eb847ea7-5824-4cb9-bc5f-e458be83bf17,ac2702de-f27f-4559-81e2-a0d092a7a690,08e66910-e4d3-47c9-904b-879a0d3fbd55
a16145c1-4a01-4c5e-a73b-a1c0e01e36ba,ac1fe789-4014-490f-a7cf-58af32d2c7ee,19d8cd7c-2279-4b01-a8d1-5473e837e01f
8aa428db-5a9c-4ac4-8fa6-e10c05736db2,ae54673f-0762-4418-a485-a5726ce01b37,c3068e9e-bef5-4972-ba93-9fe9b3ec427b
13ebe76e-cca3-48df-86da-5f76c04ecacd,02dbe7ad-433c-44a5-bc16-d3a8450071d0,4121747b-5d08-4e9a-bb74-7c282c522dae
9ffd7a00-9b04-4bf3-9f90-eb094fc8f01a,f476caa9-f8dd-4bd8-8034-9a3e7d66eb31,ec989d42-586f-46af-94ac-a7341fd9b7b2
4f89c5c7-ea79-4528-b799-f6bacafdae72,7cb4b442-809a-41b1-9030-a363485eeb62,ec664025-07c5-4d90-89b4-0f0dfab78906
79346894-c512-484e-a319-f88b218df59b,013f5a89-68e9-4cb8-895e-0d0823568641,07c0ca75-f786-41ac-b2e0-7f4b2d4e7557
b7bf2dcc-7e1c-4524-8983-9fbc0a347a68,8aa56318-4ad3-425a-88dc-ab60396f1410,c8fc341a-6034-42d1-9564-c8a7361c0054
0c7422ca-c1bb-445e-89c2-0dcaccc1fb8b,7c3ed6eb-6acb-490f-b12c-59c5712269b7,1e55712c-1f51-48c2-a46d-c47577137664
f34fbd3f-47aa-4ec5-866b-9eaf8f2fc7cb,ccd9bd02-b9c9-44e4-98c2-58bde8348140,762dadca-cfe8-429a-8441-b69ae652d8c5
35ed4647-04ef-46f5-ab75-7cdacace4b63,4c61a193-7b7a-44a4-9312-ba70baa7be8d,4b9ca20e-a568-4f18-a1b2-7eb1781b1e6f
1c15fd06-6bac-433b-ab31-c2fe42ca9499,a9a44e7f-5026-4536-89be-50c48efc8a00,c62c015b-fb1f-4da2-973a-8f17e4042d23
c1683b47-b983-45f9-bd9b-5e903f4892a1,8df24768-1b86-44e0-b8b3-514e472e702c,5b4f46ac-a7c6-4287-8153-af024bc2a311
3c40eaa6-48f7-411e-8e83-83ef1dbf6b43,a0d82052-2c9d-4437-aa16-e33516bf31b5,6d72177b-f61f-478e-9880-3029e9bf554b
08aa575c-b0ab-4e4b-930b-b608cfef5f08,70dcb3ae-13c5-471a-8cbc-d515dd13fcec,7dfcddec-444e-4324-a54e-ff10536314e4
1de7f8cb-b034-491e-bffc-4a0d8d34003d,7c42f706-d56e-4597-8ab3-53fb64edfda3,5e10c4c2-ab84-4a95-a2ab-b0848ed96624
ac0617e7-8b27-4953-876e-bd1601132313,7cc19fed-363b-4e54-b5ce-2917334bbb22,8cfb27c9-c6a9-4680-ae23-d8b84aeea362
1e18e983-8a54-4593-b718-ba5d656c4c27,f32f1228-e840-4c4c-aec3-1b1bdc4fcbe1,b1461e72-786c-4cb3-bdfe-cce627c73a75
ab844771-38d0-49d8-9e77-d9ba8775055e,4c446df2-5538-476c-a5b2-5f98ee24a268,ea411ef0-f558-4449-8f93-303b312a9d6e
f4680e1e-16e2-4677-857c-41906b1b4e64,358628ff-51ac-408d-ba78-1011ffff3673,eb1efba2-1517-4b3d-950d-7e34e51f3035
78e3af3c-ecc2-4397-b67b-04e05332e3a5,69649ca1-984b-4b48-99a9-7d8a425ddb3e,118001be-d948-4a35-9b4e-c0fd3b3195a5
3d3e69aa-daa7-4581-81da-c72a208d7934,05e2cba8-3604-4805-98b1-7a01e0d67f02,9b63c09c-8b8b-467c-bd11-57b15c34aad1
cde1936a-b3d7-46d7-9fbe-bd4e64da2599,79ca764d-774d-4191-8bf0-2af2b369505b,5c867458-c6fb-46d8-a532-2dea975fc90f
6542611a-c4f4-4954-b5bb-5d80948c401c,7d859832-2209-47aa-add1-fb03d171a893,ddf4fd92-9cd4-45ae-8a34-db1e016e607b
877e1f94-0b31-422f-81f8-77eb38d5f2d0,cc880c3c-c1e0-4c85-b711-87d5815da874,cadfe164-7a3c-4f31-ac44-8f9c3f7e9ea9
9ebc7d8e-b76c-4bfb-8827-8af84a97e582,94588706-b2c7-48b9-a60b-77c69c9deda3,eb82e32f-3f52-4ec4-b5f9-afbcac7ded6a
a50d0208-3792-473a-bd07-6fd89cf9491e,0b0589af-471a-4936-bcb7-95830a02eb54,ea885f83-52d8-4e3e-a0e3-74f0274dded2
8af294a7-ecf2-4d48-a4dc-4c67ac07a98e,af199bf6-6433-4637-a2e1-1a35a279333a,557b6974-48d8-448b-8f53-d3120d9c2b1d
b5e5a6c0-af0c-4773-83d4-59a7af8cb3cd,a2e64ca3-9e12-4481-ad46-7c62cec3880a,196c4c5c-afc0-4205-bc68-e09a5293b537
d778c9bc-7b8c-4ba4-9c20-de76e8dec293,c6ef0300-a1f7-409e-9343-8ade562f5e63,26994ce8-f99e-4f9b-8309-e00047a438df
ba979185-446b-485d-8d1e-5ed30c00812a,a5079d37-8732-4b6a-86f0-1f4951eb4057,3f7e2a8b-4365-43bc-b16a-d4da42e9afa0
08a4cf93-65d5-48e0-b6d2-99e1ec7222ed,3d0cfabb-78b0-423c-8720-27a9a7520b1b,e53c248c-5770-47c8-8c7f-1336cc3107b1
07d16750-901c-41e0-b8b3-2aab4e82d082,83bd4e59-30c5-4c7b-9fc9-1368601fa82e,f250c980-7139-47c3-bd72-8b0730fcc3f0
89cdf435-1a67-46dd-ba1f-21583ccabe46,5b56a16c-623c-4ca1-bfc4-76e5e2dc380c,988fdd6e-65bd-46f0-8306-880f0ab955dd
efdc1692-6f5c-4132-9c0b-0d67d7bd6587,9c12ebbb-5361-4462-8430-95295470b6c7,218adb55-89b6-4849-a446-097ea53ec6e8
57b73049-b6af-437c-943b-19e2236dc75a,ee236956-b045-4db4-b4c7-3ec693232044,7a605886-d751-400c-b341-c9a0b3268009
a9c9f546-e452-4f4d-b8c1-1bf004d1a9aa,51526a9a-1d35-482c-b713-60bf399e2de4,d12aa5aa-3e2a-4061-a802-3f237cb33061
d160c075-b5c0-4bc7-acad-c7ecba0697da,19ca4fe4-d9be-4d57-b2ec-ffa0b7d8c08a,21c0548f-3acc-4094-a375-df51397a6c3e
f0b84f74-79af-4874-b513-c9672f5a414e,6b999614-b079-457b-b539-dec3250fd629,fe89edea-b6f2-425e-954a-b37aa5938e2c
3a66b08a-d332-4158-a0fb-b3c067ce1fee,40cd9278-d42f-4363-a253-d6bb7873a75f,c592e23f-daf8-47a5-80d7-c76751d356df
68b62fea-5ba9-439d-b87e-17c8a25a63a9,288f4c04-83f6-476c-8d98-64e15405e53e,3d09267e-5946-4433-838d-09e2edfb6982
a86685a3-60b1-4022-ac40-f146a5c1a8bc,8e8395ac-be48-4718-a269-0b92997f4ba1,47ed1fcd-4a19-4a37-89d1-82b74966ac63
408a2cde-0ee4-4060-9423-f764fa0db486,9eac0236-955f-4d77-9fa8-af8abae4d837,e33c2b93-9e60-4006-bc25-f4428b42c02b
3368dbb9-90cd-4dc8-b456-69c5068281f1,4ace4e75-d584-4f9e-88eb-0c280a9ade72,e510d1ad-aaf9-4a6a-9dcd-f26f4d2f8021
8ce6c016-a89a-44da-a5b1-74bae76b9e77,a84819fc-9ca0-4b0d-a73e-d5917c1084a3,96d74be3-1f54-4b2c-bf4c-ff65e04c13f3
c39f5b91-7391-4946-a516-79e03bc4855e,4a12c723-c030-4f1d-aba6-fc1a8e67b14f,27063190-a81e-4314-ab22-ef422a23e8b9
728ef009-b09b-4755-aedd-e19768ac0be9,2087ec04-7be6-4172-8b95-40dfbf2ff416,8b6c245d-a194-4b95-bb2c-7f4e802e0c01
c33b7d8a-35c3-4dad-b5a4-1ea45f3901f6,6976faa1-67f2-469a-837a-65b935ff48bd,605872f4-f662-483b-aae0-aa1384ba6594
8fde9515-a210-4c77-8374-9ddc4c3d92b0,28f4bd43-6182-4e7e-8ac3-6c23be6e5f0f,12d76dab-a3db-49f0-85bc-503a2f48fbea
d25c8eb3-293a-4eb8-8549-dfc1569ee2d6,c9fd39f6-5fec-4d06-8ea3-21a3d9ab1c12,cdfc4a58-38a2-4667-9865-c84b16721c01
b06560e5-ee99-4936-a2fb-32183820e685,22a3d0ee-8f00-47da-9fa4-1fe13f54764b,54f2e51b-66b3-404d-a715-1fe5094c590a
3aa49868-c508-4eb9-8bb1-c1583e856a34,697eb39b-86e1-411c-90de-498dee0b6415,8cbe9f46-c1f7-4d1b-8156-2fccdf7c2b23
503bfe10-435f-48ac-a1e6-868a585ccebd,f29fa930-ad75-44fd-a6c3-83c5e9fdfe47,eefaf77a-8d4a-43b0-b694-dbd8315a1262
8fd86a42-c81e-454d-8dbd-2777709fb64c,bfbf6bb3-67d7-44bb-8a58-706c86459205,bddcfb15-3c32-426e-b0a2-c1364dc43e47
1c180fdc-aa63-4593-b013-a604056b91b8,f598d8cd-68af-42bb-8326-9ee4bdc078f2,e82a10b9-5b00-452e-bbe2-25305ab49ce5
7bdccb3c-79c7-4537-a7d8-82200e20116c,955d2623-1509-4cac-95fa-1f161c063044,09fc3bb3-f3aa-4a7f-a06e-bc5a488ac8b8
6121601d-0197-4493-bcf4-30828db7c0b0,d792041c-6262-4d39-a391-2f01c8234f42,c44b044d-5bb4-414a-a15b-152172bed6c1
a8d72537-4695-4a02-b2c2-d6b274127345,979dc579-97ed-4f77-828c-80b166987811,2984566e-8421-47da-90fd-52b789d5ced6
3aed3550-334b-4461-b4db-ac67f770ce54,7b6337da-f475-4bdb-8003-4cdcd5c6a731,0ec04786-35e9-4f6d-a8de-4ecfb3082693
dbe57a42-30cb-4f6e-b7cd-37c6a9c379a7,cdbddaac-d3d8-454c-9975-c51ae602589d,acae0570-227c-4883-94bc-aab46e3e551c
08c89226-a49a-439e-8a05-d69315c914ed,60971e60-c92b-4e81-bb8e-e2916e3ea044,4980c4f0-6950-4147-986a-fa0c5a1bb907
221b98c1-3f57-448e-ba8e-fd91d85ec70f,5dad675a-2cb7-425c-b36a-6e6f6ac7d09b,b957f009-12a2-4ad2-b938-9ac6523ec91a
b4b232fd-4d11-45f8-8347-d8141e8deb2e,b32ac35d-ce4c-4503-b884-be353dec0d8e,1c2d3fd6-7609-4fc2-8604-4973ae1949d2
32833a7b-7182-4252-9ce2-7879e2ac7e72,bcdcb658-ebff-4692-be6b-ea56126363ab,c2bd8f08-5ac9-4b76-9f07-aaa5a8752edb
b804aeff-60b2-4ffe-92a0-b1da7b5620dd,64060104-dff6-422c-a1f5-2ee0ff5d33c6,251505f6-a6f5-4022-b2b0-06b10c62cf59
d2fff6ed-aa1a-4295-9fd3-4269cb4ec7ac,48a4f739-0543-4668-a166-6f60c7da8baf,db18eb5d-6d94-42a6-be10-ce1f4d057f26
9095c44b-84a8-4cc5-8901-8576b199c678,bfd92f79-28df-467c-988c-46daec6a113e,8fa837e3-9131-4cc5-8cfb-bff958e3b78d
88f736bd-e1a8-4a7d-9b03-c16078ceb850,d120e499-101c-43de-aa95-e79f33010b0b,30b182c2-7fbe-47c5-9a42-7eeed1a3270d
985e09b4-3690-44dc-a95d-7aa8243e7aa0,b4089057-49d4-459d-90e1-cd82487cf92f,41adcd76-d036-4c55-ac7e-8ecd57eba7b6
151975e2-d24c-458c-b90a-b7d5ce4e38e2,b83e96eb-506a-43c1-a9db-1db7a94ad65e,9a3bf391-2381-4c7e-a449-4e61676f1e1a
a9e078ff-db3f-4d98-94dc-d4f91156c408,c2824f23-4b9f-44c7-b516-da478af053a5,28a8d599-f012-4a8d-b4c0-94e69ebd1b20
eacd8fd7-4208-4b64-934d-3692cce24bba,d99ae80f-a62a-4e1f-9ff3-e5ff00b41ed9,182a028e-d891-4eeb-b078-792b4735788d
78d8a313-166c-4885-8852-d892dc454a29,9467301e-c847-488e-bb40-9f065861fc7a,5a30ca19-93c3-4059-8f6d-4dfeecef3038
266b8ef0-062d-4de6-8c8f-3f4a44ea92a3,ae687fcf-7f2b-4ad5-9aed-8f725ec73807,2d8c2d2c-0374-491d-90a2-ebc06702c25b
0009cb95-7df2-40d1-919a-76ef1de94014,6e1af300-6c42-435c-9a16-f05e868d5991,05ef811f-9572-4adc-828b-4830e7bc8bfe
6c0935d3-e968-4ad1-bd1c-a7f577792b93,82713583-19fe-46c5-9eae-93ea6c6ca06a,fb5b80ac-aa87-4731-a414-91ca697679ca
86f6bc23-affe-4fa0-af6d-269e70efff7f,61f1ab82-fc4b-4db0-b4b2-6db8624c661d,4caded3a-c0a0-490f-98a7-9d1665e9261c
ccecda6a-6355-4e39-9f66-51cdea6db3cd,8fde77ea-dad9-4e4b-b698-07c06b541b3b,fab05fc4-292b-48bf-929b-823378b0633a
104b2d87-f645-4e9c-aec5-d2c22714c10b,4feebed5-4392-4e92-b7e7-b78bee18a022,6fc59f1f-ecb7-40b8-a8b3-f20a050202e0
a0ba50c5-62e9-4c2a-9708-88c0f1c83627,a4697473-96ad-4294-bc2f-163db241b6a3,af9742f7-8016-4540-8f91-46741f7ca405
17fe5f2e-ccd5-45b6-bcb6-f71f41d440b1,4591ef9c-830c-4ba6-8635-618000cb1603,0c3dcd21-b71b-455f-9c60-d51e08b928ce
7fafd0a8-787c-4bd8-b5cf-d6ad1f2b625e,c6012490-efac-4679-8ff7-11b6e1eb71ad,7d9f40e1-d793-4da6-924f-fa0dd4136764
767e45ea-e543-4556-af0d-774ac731392c,33a3d484-dcb2-4fb7-9c84-e05fd2846e31,7c6c9a57-081a-49dc-b926-ab726aa8275c
ecd7fc68-9400-468b-8368-10d88566a5a1,e0065043-5e58-4576-801c-a8522abb9e0c,8b8b537c-e826-41fa-8b59-4f0e563e3a8a
ef4173f5-bd34-48ca-b106-c61196bb4ad7,48288174-ee61-4cae-88e0-313d9734eb1c,b5158f17-6200-407a-90ec-6bc747f51894
348925b0-b3e5-4766-8db9-dbc704dcf257,a08e71bb-cbd3-466d-a608-47bb77f1ff79,9dbd80e7-5a06-45fb-93f7-6a5164c29c2a
cfd34036-7b23-4a99-8d84-b89631c9dbab,337a3709-aac9-4d97-a892-950381d38583,16e28244-642f-46fd-97f2-1a8a4207b606
88784b8a-4de5-42fc-a716-44ffe142dacb,cac2c99f-eebf-43fb-888d-ccfe91b92d74,be592f71-e430-4632-9fce-48d580eb554f
8b039431-4624-432c-9cdd-785585f421d0,b4d95185-e5f3-4c94-9001-ee0e165e71cb,55ade1ba-debe-4310-8361-387475d76f9e
a50bc5a6-c88e-4281-9fc0-a888a4509404,d3a3481d-13db-4479-bdbc-d945138ff892,c4b7af2c-c2d5-4f8a-aebb-3c1a90993793
59b1b0cd-8eef-4e3b-af4c-5e420080a9ec,bf617217-2475-441f-8b6a-2eae1f738ef3,1a0cc451-3692-40a8-af64-4ff8f2bf7b76
b524f83a-0d1b-4dc1-9e10-c542eed7323e,74fefc8a-5985-4858-aa1f-8dfbb2e38f24,63185b69-7eb7-410c-99b9-7d7bb28a87e7
5d125a95-87ea-4a62-ae6d-6ba9380b93ad,7ba54d16-037c-4e23-90d0-5a14718ff441,445cb7cd-7b5f-445f-99b2-af273d8568e1
8d7d1727-e228-432d-8676-9112f1f171d7,d35f1150-a901-48a1-ad20-910470e39cd8,22f4dc5e-9f0b-4941-9659-2148e02e3b6d
5305c289-1065-44fd-a28b-5c0164634b30,188d479a-4b62-49b1-9870-c930dd0cb504,01895d00-9105-4dba-869d-d545d0b77386
f7f3cba0-cec5-4288-bf8f-9c5ccd8b2085,389f95e3-aa1e-4a95-9052-8a26b35a7519,cc325201-a1a0-4ad0-91e6-220f174fef6b
def4c244-f477-4b0c-9e15-8b4b75ce6994,995e4112-9465-49f0-bb2e-271638c73413,af53f2cc-da4c-4236-8ffb-b176db88ab3b
fd1c2b11-f9fe-45bd-8c66-404507fd906b,c2140a77-636b-470a-83d0-25b6460d25ac,a96bdfd2-455c-4311-9711-cf65db7f87e2
90615704-8796-47f0-ba11-50a44442e57a,30cf2024-12a5-4e53-a369-69ada50fa83c,1365dbaa-84f4-46e3-a315-1f1c95d0af21
04da1e7b-0731-4043-89e5-77bb0d32f46c,0cfebabf-54a8-464b-8098-6e491bda5e23,35ccf8de-9fc8-4d99-936d-39cdd0d48a84
fded8710-8a2c-4d49-85b5-7f1767ab896a,03f1a40e-c4d6-4d04-9449-b3b0fa49d6f5,accf0e08-eca5-4314-9aa1-840597aab620
891a2a9b-92ad-4344-89bd-09ba9f889d8d,5418c040-dcc5-4ccc-b806-31dc05b57bff,3074d7fc-50f3-4278-a647-f2df8f067ce3
222688a6-5bb9-4b27-b38e-ed929c977849,b8fa7c2b-1934-4e5b-93c7-d66864d01eae,a0e05487-76a9-4722-a355-33f1f4e1b997
6853c376-33e9-4f0b-92a5-4a91c0a1240e,4b8bfb78-b746-4e6b-8298-a1743ed866e8,8ec969a7-e4e8-4eee-a64a-fb519c7dae2b
c00bdabc-2608-4b49-91b7-8d57b8ec2531,0b64df54-f61c-452d-ad09-8cfb651c019e,46cd6cb0-1961-4073-9be4-e36467bd324a
900a672d-cf04-4927-b3f0-eaa1fb75cf2a,31cad3be-4997-4e79-8fff-9a99e52b0de9,b23c36c7-40b3-4bbe-9811-cb6cd697014b
0292d25e-933c-4a6b-b9df-dd13c2d4e95c,63a5fe69-67ff-4e12-a44b-f8b9dcd050f1,83c968af-db7c-44c6-81da-582110e741b8
2fe91c03-a7ab-4e60-b105-97ce49116d73,b2424a08-69da-41c7-82aa-4dbb5ea571d1,8daa2e4e-3c06-4ce8-bf7f-f8aefa3e7ddc
